1585296676.973680, 19, 9.1, 16, -0.1
1585296677.023690, 18.9, 9.4, 16, -0.11
1585296677.073721, 18.9, 9.7, 16, -0.12
1585296677.123747, 18.9, 10, 16, -0.11
1585296677.173727, 19.1, 9.9, 16, -0.11
1585296677.223755, 19, 10.2, 16, -0.1
1585296677.273719, 19.1, 11, 16, -0.09
1585296677.323789, 19, 11.2, 17, -0.08
1585296677.373775, 19.1, 11.6, 18, -0.04
1585296677.423758, 19, 12.1, 19, -0.02
1585296677.473733, 19, 12.3, 17, 0.01
1585296677.523771, 19, 13, 16, 0.04
1585296677.573761, 19.1, 13.4, 16, 0.07
1585296677.623816, 19, 13.8, 15, 0.1
1585296677.673771, 19.1, 14.1, 13, 0.1
1585296677.723795, 19, 14.2, 9, 0.1
1585296677.773760, 19.1, 14.3, 7, 0.09
1585296677.823815, 19, 14.5, 8, 0.07
1585296677.873764, 19.1, 14.6, 10, 0.02
1585296677.923832, 19, 14.9, 11, 0.01
1585296677.973836, 19.1, 15.6, 11, -0.02
1585296678.023789, 19, 16, 13, -0.05
1585296678.073816, 19.1, 16.7, 15, -0.1
1585296678.123842, 19, 17.2, 14, -0.11
1585296678.173836, 19.1, 18.6, 14, -0.1
1585296678.223856, 19, 19.4, 12, -0.08
1585296678.273831, 19.1, 20.6, 15, -0.06
1585296678.323884, 19, 21.6, 15, -0.03
1585296678.373847, 19.1, 22.1, 13, 0.01
1585296678.423867, 19, 22.7, 13, 0.06
1585296678.473842, 19.1, 23.4, 14, 0.07
1585296678.523876, 19, 24.4, 13, 0.1
1585296678.573887, 19.1, 24.8, 13, 0.1
1585296678.623908, 19, 25.7, 12, 0.09
1585296678.673889, 19.1, 26, 13, 0.05
1585296678.723857, 19, 26.3, 13, 0.04
1585296678.773917, 19.1, 26.6, 14, 0.02
1585296678.823972, 19, 27, 14, 0.03
1585296678.873914, 19.1, 27.3, 14, 0.02
1585296678.923908, 19, 27.3, 14, 0.01
1585296678.973945, 19.1, 27.1, 14, 0
1585296679.023952, 19, 27.2, 14, 0.02
1585296679.073875, 19.1, 27.3, 14, 0.02
1585296679.123898, 19, 27.7, 14, 0.02
1585296679.173955, 19.1, 27.8, 14, 0
1585296679.223955, 19, 27.9, 14, -0.01
1585296679.273959, 19.1, 28.2, 14, 0.01
1585296679.323960, 19, 28.7, 13, 0.02
1585296679.373959, 19.2, 29.4, 13, 0.01
1585296679.423936, 19, 29.8, 13, 0.02
1585296679.473966, 19.1, 29.9, 13, 0.02
1585296679.523973, 19, 30, 12, 0.02
1585296679.574023, 19.1, 31.1, 12, 0.01
1585296679.623956, 19, 32.4, 11, 0.02
1585296679.673970, 19.1, 33.2, 11, 0.01
1585296679.723991, 19, 34.1, 11, 0.01
1585296679.773968, 19.1, 35.8, 11, -0.01
1585296679.824003, 19, 36.9, 11, -0.01
1585296679.874058, 19.2, 36.9, 11, -0.01
1585296679.923997, 19, 36.9, 10, 0.01
1585296679.974027, 19.1, 37.4, 11, 0.01
1585296680.023964, 19, 38.2, 10, 0.02
1585296680.074039, 19.2, 38.8, 8, 0.01
1585296680.124059, 19, 38.8, 8, 0.02
1585296680.174054, 19.2, 38.4, 7, 0.01
1585296680.224087, 19.1, 38.9, 6, 0.02
1585296680.274009, 19.2, 40.2, 6, 0.01
1585296680.324053, 19.1, 41.1, 5, 0.02
1585296680.374118, 19.2, 41.5, 6, 0.02
1585296680.424025, 19, 42.2, 5, 0.02
1585296680.474077, 19.3, 43.1, 5, 0.02
1585296680.574159, 19.1, 44.5, 5, 0.02
1585296680.624092, 19.1, 44.9, 4, 0.02
1585296682.224241, 19, 44, 7, -0.02
1585296682.274258, 19.1, 43, 7, -0.02
1585296682.324244, 19, 41.6, 6, -0.02
1585296682.374280, 19.2, 40.2, 8, -0.02
1585296682.424257, 19, 38.9, 7, -0.02
1585296682.474258, 19.2, 38.9, 9, -0.02
1585296682.524332, 19, 38.8, 9, -0.02
1585296682.574280, 19.2, 38.7, 10, -0.02
1585296682.624321, 19, 38.3, 10, -0.04
1585296682.674281, 19.1, 37.9, 10, -0.03
1585296682.724299, 19, 37, 9, -0.04
1585296682.774281, 19.1, 36.9, 10, -0.04
1585296682.824321, 19, 36.7, 10, -0.04
1585296682.874328, 19.2, 37, 10, -0.03
1585296682.924300, 19, 36.7, 10, -0.02
1585296682.974322, 19.1, 36.4, 10, -0.02
1585296683.024326, 19, 35.4, 10, -0.02
1585296683.074323, 19.1, 34.1, 10, -0.02
1585296683.124337, 19, 33.5, 9, -0.02
1585296683.174374, 19.1, 33.2, 10, -0.02
1585296683.224343, 19.1, 32.4, 10, -0.02
1585296683.274326, 19.2, 31.7, 10, -0.01
1585296683.324337, 19, 31.1, 11, -0.01
1585296683.374376, 19.2, 30.6, 11, -0.01
1585296683.424384, 19, 30, 11, -0.01
1585296683.474382, 19.1, 30, 11, -0.01
1585296683.524376, 19, 29.8, 11, -0.01
1585296683.574380, 19.1, 29.6, 12, -0.01
1585296683.624340, 19, 29.4, 11, -0.01
1585296683.674373, 19.2, 29.2, 11, -0.02
1585296683.724427, 19, 29, 10, -0.02
1585296683.774383, 19.2, 28.7, 10, -0.02
1585296683.824440, 19, 28.4, 9, -0.03
1585296683.874393, 19.2, 28.3, 9, -0.03
1585296683.924488, 19, 28.1, 9, -0.04
1585296683.974449, 19.2, 27.7, 10, -0.03
1585296684.024484, 19, 27.2, 10, -0.02
1585296684.074469, 19.1, 26.7, 11, -0.02
1585296684.124461, 19, 25.7, 11, -0.01
1585296684.174486, 19.1, 24.8, 11, 0
1585296684.224447, 19, 24.4, 11, 0.02
1585296684.274513, 19.1, 23.6, 12, 0.02
1585296684.324409, 19, 23, 13, 0.04
1585296684.374443, 19.1, 22.5, 14, 0.03
1585296684.424484, 19, 22.5, 15, 0.04
1585296684.474498, 19.1, 22.2, 16, 0.02
1585296684.524427, 19, 21.9, 15, 0.02
1585296684.574452, 19.1, 21.4, 15, 0.02
1585296684.624504, 19, 21.2, 15, 0.02
1585296684.674529, 19.1, 20.7, 14, -0.01
1585296684.724465, 19, 20.2, 15, -0.02
1585296684.774542, 19.1, 19.6, 15, -0.02
